ac,cal,cnl,den,gr,pe,rt10,rt20,rt30,rt60,rt90,toc
224.055,8.5377998352,14.1418,2.7641000748,20.256000519,7.9819998741,25.957300186,20.206699371,9.7259998322,18.688100815,17.955099106,0.031599998
225.0,8.543800354,13.262,2.7365000248,16.495100021,7.9879999161,41.305099487,32.063201904,18.067100525,34.951698303,29.957899094,0.0155
226.25,8.5377998352,15.0308,2.7306001186,14.030599594,7.9819998741,75.836997986,54.087501526,40.949901581,90.916297913,48.687400818,0.012
227.5,8.5276994705,15.547,2.7400999069,16.817499161,7.9720001221,134.42149353,88.41860199,100.86309814,79.910697937,81.772697449,0.0176
225.781,8.5499000549,14.9273,2.7711000443,15.191200256,7.993999958,221.14830017,131.46609497,146.92390442,125.69860077,148.04490662,0.035700001
224.0,8.5276994705,13.5745,2.7467000484,14.363200188,7.9720001221,432.47650146,218.69340515,121.6957016,253.36270142,313.03439331,0.021500001
224.089,8.543800354,13.3075,2.7783000469,10.814900398,7.9879999161,802.75830078,511.16549683,96.663299561,511.68780518,322.42028809,0.039900001
223.646,8.5317001343,13.945,2.7514998913,12.911299706,7.9759998322,1223.2205811,542.72198486,105.67680359,547.37762451,379.74130249,0.0243
223.114,8.5357999802,13.8228,2.7046000957,13.491800308,7.9800000191,1662.6047363,520.28167725,152.74409485,499.5177002,405.37130737,0.0031000001
221.582,8.5256996155,13.1425,2.6733999252,18.446899414,7.9699997902,1899.9104004,557.70037842,272.15341187,436.51489258,439.77081299,0.0214000009
220.746,8.5740995407,13.5325,2.7323999405,23.187099457,8.017999649,1950.0,512.11608887,534.06427002,344.0256958,612.78662109,0.0131
218.656,8.5680999756,13.06,2.7033998966,26.369499207,8.0120000839,1950.0,406.14691162,634.24560547,384.45901489,429.47589111,0.0038999999
219.391,8.5740995407,13.6183,2.7088999748,28.241399765,8.017999649,1913.925415,336.0085144,420.83059692,314.17080688,352.70809937,0.0006
221.875,8.592300415,14.495,2.7881000042,25.625,8.0360002518,1791.7156982,287.82931519,248.53579712,216.92199707,238.91040039,0.045699999
227.5,8.5620002747,13.3063,2.6663999557,20.414199829,8.0059995651,1686.7357178,245.93209839,166.90859985,208.50590515,180.4828949,0.0254999995
227.5,8.5861997604,14.54,2.6777000427,15.486599922,8.029999733,1578.800415,227.09959412,121.75749969,196.0552063,156.91740417,0.0188999996
227.343,8.55189991,15.7528,2.6442000866,11.719499588,7.9959998131,1393.942627,224.12590027,89.051200867,221.57460022,168.96389771,0.0384999998
226.814,8.5802001953,13.6745,2.6038000584,13.739600182,8.0240001678,1405.7790527,230.47619629,154.18029785,236.17529297,204.11090088,0.0621000007
225.571,8.5600004196,14.0433,2.6486999989,11.843700409,8.0039997101,1378.3797607,233.82240295,131.44450378,228.01519775,273.99829102,0.0357999988
223.261,8.5740995407,14.307,2.6126000881,11.843700409,8.017999649,1427.1208496,246.97419739,89.47190094,174.88789368,182.92320251,0.0568999983
220.26,8.5680999756,12.9715,2.6912000179,10.583200455,8.0120000839,1391.276001,226.03059387,77.033599854,168.35639954,515.71362305,0.0109999999
216.587,8.5680999756,13.608,2.6586000919,10.833800316,8.0120000839,1264.5294189,196.21029663,54.094100952,229.36940002,439.00820923,0.0300999992
213.347,8.5680999756,9.826,2.6117999554,11.769200325,8.0120000839,1172.5325928,184.83309937,38.14099884,173.03199768,255.17970276,0.0573999994
211.342,8.5761003494,9.716,2.6942000389,11.753899574,8.0200004578,1050.2490234,162.53120422,27.515100479,137.8742981,196.56219482,0.0092000002
209.98,8.5802001953,9.3153,2.6679000854,11.248399734,8.0240001678,1102.8151855,165.96130371,24.417699814,205.91070557,292.1131897,0.0245999992
208.811,8.5802001953,9.251,2.5982000828,9.8598003387,8.0240001678,1188.3103027,164.84629822,20.615999222,214.12489319,296.35830688,0.0653999969
209.509,8.6325998306,9.323,2.632600069,10.091099739,8.0760002136,1073.1636963,168.00909424,21.669599533,230.2427063,294.56100464,0.0452999994
211.439,8.5317001343,9.518,2.6749999523,17.67539978,7.9759998322,809.57611084,176.51300049,24.691699982,420.99520874,461.04840088,0.0205000006
214.156,8.5195999146,9.6263,2.7160999775,24.2541008,7.9640002251,529.61920166,145.12289429,28.846300125,129.62719727,144.84640503,0.0036
216.932,8.4954004288,11.096,2.7139999866,24.2541008,7.9400000572,336.58468628,110.64569855,32.485801697,101.01580048,104.24199677,0.0024
216.92,8.5116004944,10.442,2.6670000553,19.201799393,7.9559998512,224.68940735,77.347503662,32.685501099,72.942100525,78.283996582,0.0251000002
221.686,8.5015001297,13.847,2.6472001076,13.779299736,7.9460000992,151.15769958,60.043800354,32.696300507,47.618900299,49.371799469,0.0366999991
225.83,8.4711999893,15.5245,2.5589001179,12.547599792,7.9159998894,107.25910187,49.554698944,32.437198639,38.196998596,38.121498108,0.0883999988
226.82,8.4874000549,14.6265,2.5209000111,13.348199844,7.9320001602,81.365196228,41.108200073,28.040500641,32.123001099,30.767700195,0.1106000021
230.836,8.4470005035,16.2405,2.5000998974,13.350700378,7.8920001984,66.8309021,37.039299011,25.249300003,28.235300064,26.201200485,0.1228
230.565,8.4388999939,16.668,2.5092999935,14.366499901,7.8839998245,60.260299683,34.389900208,23.250200272,26.000900269,23.719800949,0.117399998
229.912,8.4349002838,16.0283,2.4918999672,13.059499741,7.8800001144,58.854598999,32.484500885,21.342100143,25.139200211,22.420600891,0.1274999976
228.51,8.4551000595,16.122,2.489000082,11.646699905,7.9000000954,59.895198822,31.968500137,22.251600266,26.262599945,23.110700607,0.1291999966
230.527,8.4349002838,15.2743,2.4992001057,12.097700119,7.8800001144,62.508899689,32.928001404,23.803300858,26.565999985,23.818099976,0.123300001
235.575,8.4531002045,17.623,2.5416998863,10.343999863,7.8979997635,64.439903259,34.235099792,25.507200241,26.417499542,24.236499786,0.0983999968
236.813,8.4470005035,16.9183,2.5362999439,11.104599953,7.8920001984,66.399200439,35.781600952,26.354700089,28.558799744,26.418800354,0.1015999988
240.051,8.4409999847,17.115,2.4972999096,10.399499893,7.8860001564,68.518096924,38.807899475,25.970300674,27.162000656,26.305599213,0.1243999973
236.274,8.4308996201,16.6198,2.4900000095,10.887000084,7.8759999275,71.129096985,42.323101044,25.858299255,30.801300049,29.738700867,0.1286000013
233.398,8.4349002838,15.991,2.5225999355,9.8898000717,7.8800001144,73.133201599,47.819698334,27.155799866,38.834400177,39.238800049,0.1096000001
230.371,8.4470005035,15.3975,2.560199976,9.1324996948,7.8920001984,76.336799622,53.178398132,30.426799774,48.500598907,53.439601898,0.0876000002
228.152,8.4308996201,14.4745,2.5745000839,8.1745996475,7.8759999275,84.251098633,56.234699249,36.956699371,51.891601563,45.744300842,0.0791999996
222.05,8.4531002045,12.0218,2.5831999779,8.4121999741,7.8979997635,89.149101257,54.57049942,43.382598877,48.953399658,37.050598145,0.0741999969
215.355,8.4349002838,12.188,2.5920000076,9.9300003052,7.8800001144,86.487602234,50.490001678,44.360801697,46.43629837,40.727798462,0.0689999983
210.39,8.4470005035,11.4808,2.5708999634,11.806699753,7.8920001984,81.277297974,48.329299927,37.394599915,45.057098389,40.036598206,0.0812999979
208.548,8.4409999847,12.1125,2.5339999199,15.102199554,7.8860001564,74.674003601,45.986499786,35.799900055,40.403900146,37.059299469,0.1028999984
210.559,8.4772996902,13.264,2.565500021,16.692199707,7.9219999313,68.708602905,42.606800079,29.040399551,38.816501617,36.320598602,0.0844999999
214.044,8.4954004288,13.664,2.5961000919,15.520199776,7.9400000572,65.044296265,40.59690094,26.294300079,30.876300812,29.103599548,0.0666000023
219.771,8.4470005035,13.5123,2.5645999908,12.477899551,7.8920001984,62.108100891,41.24879837,23.084499359,31.187000275,29.552099228,0.0850000009
222.707,8.4874000549,14.054,2.5559000969,9.1858997345,7.9320001602,64.188102722,43.283000946,21.555500031,37.756401062,33.339698792,0.0900999978
216.794,8.5074996948,11.749,2.5185000896,8.4826002121,7.9520001411,68.464500427,45.433799744,15.350099564,39.42150116,37.146701813,0.1120000035
211.665,8.543800354,10.299,2.5529000759,8.9890003204,7.9879999161,74.619697571,47.840900421,20.538099289,36.894500732,35.993099213,0.0918999985
208.055,8.4792995453,9.415,2.5969998837,9.9305000305,7.9239997864,82.726303101,51.524799347,21.365600586,43.005500793,40.074199677,0.0661000013
205.863,8.4832992554,9.896,2.5840001106,12.406299591,7.9279999733,90.596298218,54.450500488,25.064599991,49.780700684,47.83259964,0.0737000033
205.556,8.4470005035,8.6403,2.6551001072,12.113800049,7.8920001984,94.465103149,57.898200989,30.956800461,52.21680069,48.382499695,0.0320999995
206.542,8.4590997696,7.824,2.5966000557,14.65019989,7.9039998055,94.810699463,58.886901855,36.186100006,53.362598419,49.891998291,0.0662999973
208.884,8.4652004242,8.5188,2.5581998825,11.864899635,7.9099998474,96.904701233,62.446300507,38.509998322,55.399299622,48.065898895,0.0887999982
212.195,8.4874000549,12.9935,2.5657000542,9.7513999939,7.9320001602,94.191802979,65.786201477,26.907499313,49.222499847,49.575298309,0.0843999982
215.673,8.4409999847,14.4688,2.6077001095,7.2168002129,7.8860001564,90.832397461,70.638000488,30.843900681,40.10559845,40.824798584,0.059799999
219.119,8.4349002838,14.87,2.5878999233,7.285900116,7.8800001144,87.84400177,72.07610321,22.838300705,39.751701355,51.659698486,0.0714000016
221.548,8.4388999939,15.193,2.5329999924,8.9361000061,7.8839998245,89.085800171,73.397499084,16.334100723,42.943401337,45.665798187,0.1035000011
222.811,8.4470005035,16.476,2.5831999779,8.6992998123,7.8920001984,91.789703369,74.901298523,12.240799904,58.613998413,61.569400787,0.0741999969
219.63,8.4551000595,15.258,2.6129000187,8.6301002502,7.9000000954,93.776298523,69.204200745,11.710300446,38.632301331,37.473098755,0.0568000004
216.32,8.4652004242,13.323,2.5650000572,8.1198997498,7.9099998474,102.3927002,64.472396851,8.8598003387,26.66230011,28.014499664,0.0847999975
212.956,8.4772996902,13.2178,2.6895999908,9.5277996063,7.9219999313,110.17839813,63.744998932,8.1027002335,54.313201904,54.422698975,0.0119000003
213.273,8.4388999939,12.1425,2.6979999542,10.037500381,7.8839998245,119.54370117,71.099197388,8.8900995255,62.428001404,56.866500854,0.0070000002
220.19,8.4470005035,12.7955,2.6147999763,9.6660003662,7.8920001984,133.76319885,72.651100159,13.806400299,77.888000488,83.441703796,0.0555999987
220.645,8.4388999939,13.123,2.6034998894,8.258099556,7.8839998245,137.30000305,80.222602844,22.375099182,79.04650116,73.125396729,0.0623000003
220.499,8.4349002838,14.0535,2.5590999126,6.4823999405,7.8800001144,131.73800659,75.636703491,29.184000015,73.528396606,63.308300018,0.0882000029
220.011,8.4470005035,15.187,2.556499958,5.2438001633,7.8920001984,119.73040009,69.559303284,39.726299286,62.963298798,58.023799896,0.0898000002
218.999,8.4470005035,15.3188,2.5861001015,2.8928999901,7.8920001984,110.5223999,65.345596313,40.863700867,58.165699005,56.048999786,0.0724999979
217.653,8.4470005035,14.96,2.5490999222,4.0756998062,7.8920001984,101.16899872,61.510299683,43.673599243,52.49710083,49.903598785,0.0940999985
216.137,8.4228000641,13.249,2.5994000435,5.1617999077,7.8680000305,94.142402649,58.569801331,44.674198151,49.288299561,45.713100433,0.0647
214.214,8.4388999939,12.7755,2.6073000431,7.3846001625,7.8839998245,90.727897644,57.509498596,47.342998505,48.854698181,44.15819931,0.0601000004
211.268,8.4409999847,12.2338,2.6013998985,8.337100029,7.8860001564,91.246398926,58.277198792,45.993198395,40.948699951,39.598999023,0.063500002
208.027,8.4551000595,11.2,2.5985999107,9.367099762,7.9000000954,94.19960022,61.287498474,53.569599152,47.008399963,46.104598999,0.0650999993
204.846,8.4409999847,9.1265,2.6024999619,9.57310009,7.8860001564,98.403701782,68.797798157,59.892101288,60.374801636,59.117801666,0.0627999976
203.794,8.4531002045,8.207,2.6247000694,8.3367996216,7.8979997635,110.01170349,76.866798401,69.063697815,65.48059845,62.601299286,0.0498999991
200.559,8.4308996201,6.2278,2.6215000153,8.6229000092,7.8759999275,127.73179626,88.211997986,64.921096802,74.606796265,75.425003052,0.0518000014
197.325,8.4409999847,6.059,2.65989995,8.6239995956,7.8860001564,148.82919312,105.16049957,49.208499908,90.884902954,92.966003418,0.0293000005
195.686,8.4470005035,6.9498,2.6284000874,9.70470047,7.8920001984,194.35049438,122.58860016,32.358699799,105.9335022,110.5687027,0.0476999991
196.549,8.4409999847,8.28,2.6496999264,9.4180002213,7.8860001564,252.18519592,142.09249878,41.972400665,163.01269531,197.72470093,0.0353000015
198.647,8.4711999893,10.2595,2.6631000042,8.8270998001,7.9159998894,320.62640381,162.00090027,44.276901245,154.04249573,159.90649414,0.0274
203.892,8.4308996201,11.012,2.6691999435,10.222999573,7.8759999275,406.50909424,180.43519592,52.893001556,158.20899963,165.86599731,0.0239000004
210.896,8.4106998444,12.9255,2.6902999878,9.7923002243,7.8559999466,497.47949219,207.20669556,67.280502319,188.47639465,196.52999878,0.0115
213.852,8.3985996246,13.4195,2.681499958,9.7589998245,7.8439998627,578.32458496,236.60760498,87.009300232,212.08140564,220.23770142,0.0166999996
215.654,8.4228000641,14.1,2.6603000164,7.4646000862,7.8680000305,625.081604,268.28091431,97.261299133,224.92230225,251.42810059,0.0291000009
216.969,8.3924999237,15.085,2.6512999535,7.5960998535,7.8379998207,669.79827881,311.18811035,69.635002136,225.54499817,261.26779175,0.0344000012
217.965,8.4067001343,15.7683,2.6700999737,9.3801002502,7.8520002365,721.0178833,357.80938721,54.181301117,160.96780396,200.74279785,0.0232999995
218.992,8.4046001434,15.8535,2.6849999428,11.623800278,7.8499999046,837.34448242,372.38778687,50.347400665,219.5164032,293.7578125,0.0146000003
220.602,8.3924999237,15.959,2.6570000648,10.876700401,7.8379998207,947.82208252,299.28430176,46.710399628,163.13589478,222.0256958,0.0309999995
222.448,8.3744001389,14.014,2.6565001011,9.7244997025,7.8200001717,926.47399902,264.53939819,47.537998199,121.27390289,137.12420654,0.0313000008
224.195,8.3622999191,14.0845,2.6475999355,8.5213003159,7.8080000877,901.45178223,236.29260254,50.702201843,136.9315033,151.29640198,0.0364999995
225.829,8.380399704,14.739,2.6284000874,8.8197002411,7.8260002136,866.36242676,219.6907959,62.473899841,166.73410034,157.88890076,0.0476999991
226.189,8.3582000732,15.4018,2.6856999397,8.6701002121,7.8039999008,818.32012939,212.51530457,75.746398926,188.81350708,170.12269592,0.0142000001
225.658,8.3683004379,14.443,2.6500000954,7.929599762,7.8140001297,807.24822998,204.72189331,84.239601135,205.23939514,165.60809326,0.0351000018
224.254,8.3662996292,13.4318,2.6686999798,9.4253997803,7.8119997978,834.21166992,194.31910706,95.195899963,189.54229736,147.96240234,0.0241999999
222.115,8.3865003586,13.7035,2.6454999447,9.1243000031,7.8319997787,844.8347168,183.65429688,87.606498718,168.35839844,128.15319824,0.0377000012
219.443,8.3985996246,13.7915,2.6131999493,8.9259996414,7.8439998627,812.40802002,169.28790283,66.917800903,144.19360352,121.55259705,0.0566000007
216.523,8.4146995544,13.839,2.7014000416,8.0296001434,7.8600001335,691.01257324,155.82800293,49.472801208,124.97879791,115.15110016,0.0051000002
213.472,8.4166994095,14.102,2.6426000595,8.1791000366,7.8619999886,530.62689209,151.97900391,36.570400238,108.58969879,109.46520233,0.0394000001
210.295,8.4067001343,13.902,2.6071000099,9.9926996231,7.8520002365,387.9934082,130.77110291,28.511699677,100.36979675,99.145103455,0.0601999983
207.672,8.4106998444,13.679,2.6775999069,10.415499687,7.8559999466,303.85720825,111.13739777,24.262199402,80.896003723,89.895698547,0.0188999996
205.068,8.4046001434,13.399,2.6380000114,10.151000023,7.8499999046,240.98980713,121.80580139,21.41519928,78.166702271,86.2684021,0.0421000011
202.76,8.4228000641,11.859,2.6259000301,10.7208004,7.8680000305,236.88259888,112.22180176,17.702899933,56.765899658,71.932296753,0.0491999984
200.954,8.4349002838,10.807,2.6433999538,10.44659996,7.8800001144,235.1710968,125.94519806,16.645399094,106.31479645,165.51620483,0.0390000008
199.266,8.4228000641,8.332,2.5991001129,10.563300133,7.8680000305,235.40350342,125.24320221,17.645000458,115.31990051,159.82429504,0.0649000034
198.008,8.4146995544,6.817,2.6459000111,8.6774997711,7.8600001335,260.91018677,113.60990143,18.807899475,109.61530304,131.90299988,0.0375000015
197.302,8.4166994095,6.2273,2.6500000954,7.7800002098,7.8619999886,234.85429382,90.39289856,15.421199799,52.40940094,54.217201233,0.0351000018
196.887,8.3985996246,6.987,2.5792000294,7.331099987,7.8439998627,214.94290161,76.116699219,17.436700821,38.49879837,35.448101044,0.0764999986
198.359,8.4166994095,8.344,2.5831999779,7.331099987,7.8619999886,186.95359802,65.96219635,13.192799568,51.965698242,49.358501434,0.0741999969
201.24,8.4470005035,9.389,2.6305000782,7.630300045,7.8920001984,171.62809753,61.516899109,16.631299973,48.242401123,44.422698975,0.0465000011
204.544,8.4349002838,11.0245,2.6096999645,7.8193001747,7.8800001144,163.84289551,58.349300385,20.749099731,48.051998138,42.225898743,0.058699999
207.656,8.4531002045,11.6285,2.5922999382,7.6697001457,7.8979997635,151.90100098,56.01309967,24.916900635,43.657901764,39.854698181,0.0688000023
209.654,8.4470005035,12.0808,2.575799942,7.6943998337,7.8920001984,141.78349304,54.70249939,33.662899017,43.772499084,40.526901245,0.0785000026
211.481,8.4711999893,12.962,2.5727000237,8.2554998398,7.9159998894,132.27029419,52.823200226,37.111198425,47.490600586,42.65650177,0.0803000033
213.578,8.4308996201,13.1423,2.6256999969,8.5537996292,7.8759999275,124.30709839,50.855701447,43.460399628,41.032600403,37.811798096,0.0493000001
215.795,8.380399704,13.452,2.6140999794,8.5282001495,7.8260002136,117.48799896,49.222801208,33.637699127,38.234401703,36.201499939,0.0560999997
217.725,8.3622999191,13.427,2.6098001003,8.8269996643,7.8080000877,110.89920044,48.322299957,35.459400177,38.02399826,36.252498627,0.058600001
219.34,8.3824005127,14.272,2.5687000751,8.3790998459,7.8280000687,104.49069977,47.091899872,35.09690094,38.152099609,36.493900299,0.0825999975
220.239,8.380399704,13.5355,2.5462999344,8.8357000351,7.8260002136,99.641098022,46.632801056,33.38010025,37.245800018,34.637401581,0.0957000032
220.294,8.3662996292,13.1545,2.5908000469,7.9363999367,7.8119997978,95.756202698,46.483200073,30.051200867,36.05160141,33.941398621,0.0697000027
219.283,8.380399704,13.1483,2.598400116,8.0860004425,7.8260002136,91.545402527,46.498901367,30.785100937,34.522899628,32.592201233,0.0653000027
218.276,8.3622999191,12.362,2.59739995,7.5135998726,7.8080000877,85.989700317,46.941200256,29.715999603,38.140399933,35.859699249,0.0658999979
217.231,8.3744001389,12.0503,2.6040999889,7.5521998405,7.8200001717,81.567001343,46.696399689,39.083099365,42.547698975,41.601100922,0.061900001
216.096,8.3622999191,12.649,2.6056001186,7.1026000977,7.8080000877,72.95110321,47.990299225,43.060600281,38.498600006,40.39099884,0.0610999987
215.445,8.3744001389,12.402,2.6147999763,6.771299839,7.8200001717,68.751899719,47.857398987,41.814201355,37.482200623,34.257099152,0.0557000004
